video_frame,label,left,width,top,height
58106_002918_Sideline_209,Helmet,967,9,239,6
58106_002918_Sideline_209,Helmet,1268,11,172,12
58106_002918_Sideline_210,Helmet,228,14,306,14
58106_002918_Sideline_210,Helmet,686,12,335,13
58106_002918_Sideline_210,Helmet,729,14,321,13
58106_002918_Sideline_210,Helmet,767,13,522,13
58106_002918_Sideline_210,Helmet,824,13,243,15
58106_002918_Sideline_210,Helmet,824,14,519,15
58106_002918_Sideline_210,Helmet,837,13,253,12
58106_002918_Sideline_210,Helmet,861,12,179,14
58106_002918_Sideline_210,Helmet,884,10,162,17
58106_002918_Sideline_210,Helmet,885,11,183,10
58106_002918_Sideline_210,Helmet,890,12,203,11
58106_002918_Sideline_210,Helmet,902,10,208,15
58106_002918_Sideline_210,Helmet,902,11,191,13
58106_002918_Sideline_210,Helmet,917,8,250,9
58106_002918_Sideline_210,Helmet,919,9,258,8
58106_002918_Sideline_210,Helmet,921,9,239,11
58106_002918_Sideline_210,Helmet,925,16,220,16
58106_002918_Sideline_210,Helmet,933,10,244,9
58106_002918_Sideline_210,Helmet,951,12,220,15
58106_002918_Sideline_210,Helmet,963,11,245,13
58106_002918_Sideline_210,Helmet,964,8,239,6
58106_002918_Sideline_210,Helmet,1266,13,172,12
58106_002918_Sideline_211,Helmet,230,13,305,14
58106_002918_Sideline_211,Helmet,685,12,334,13
58106_002918_Sideline_211,Helmet,727,13,320,13
58106_002918_Sideline_211,Helmet,765,13,524,13
58106_002918_Sideline_211,Helmet,822,15,519,14
58106_002918_Sideline_211,Helmet,823,12,242,15
58106_002918_Sideline_211,Helmet,835,13,252,11
58106_002918_Sideline_211,Helmet,859,13,178,15
58106_002918_Sideline_211,Helmet,883,11,182,10
58106_002918_Sideline_211,Helmet,884,10,162,17
58106_002918_Sideline_211,Helmet,890,12,203,11
58106_002918_Sideline_211,Helmet,901,10,207,16
58106_002918_Sideline_211,Helmet,902,10,190,12
58106_002918_Sideline_211,Helmet,915,8,251,9
58106_002918_Sideline_211,Helmet,918,9,258,8
58106_002918_Sideline_211,Helmet,919,9,239,11
58106_002918_Sideline_211,Helmet,927,11,219,16
58106_002918_Sideline_211,Helmet,931,10,243,9
58106_002918_Sideline_211,Helmet,951,12,219,15
58106_002918_Sideline_211,Helmet,959,10,237,9
58106_002918_Sideline_211,Helmet,961,9,245,13
58106_002918_Sideline_211,Helmet,1265,13,171,13
58106_002918_Sideline_212,Helmet,231,13,304,14
58106_002918_Sideline_212,Helmet,683,12,332,13
58106_002918_Sideline_212,Helmet,723,13,319,13
58106_002918_Sideline_212,Helmet,761,15,526,12
58106_002918_Sideline_212,Helmet,820,15,519,14
58106_002918_Sideline_212,Helmet,821,12,240,16
58106_002918_Sideline_212,Helmet,835,13,250,12
58106_002918_Sideline_212,Helmet,856,14,177,15
58106_002918_Sideline_212,Helmet,882,11,182,10
58106_002918_Sideline_212,Helmet,885,10,162,17
58106_002918_Sideline_212,Helmet,890,12,203,11
58106_002918_Sideline_212,Helmet,900,11,189,13
58106_002918_Sideline_212,Helmet,901,11,208,15
58106_002918_Sideline_212,Helmet,913,8,252,9
58106_002918_Sideline_212,Helmet,916,9,258,8
58106_002918_Sideline_212,Helmet,918,9,241,11
58106_002918_Sideline_212,Helmet,927,11,219,15
58106_002918_Sideline_212,Helmet,930,10,242,10
58106_002918_Sideline_212,Helmet,951,12,219,15
58106_002918_Sideline_212,Helmet,957,10,243,13
58106_002918_Sideline_212,Helmet,959,11,237,9
58106_002918_Sideline_212,Helmet,1264,13,171,13
58106_002918_Sideline_213,Helmet,232,14,303,14
58106_002918_Sideline_213,Helmet,681,12,331,14
58106_002918_Sideline_213,Helmet,720,14,319,13
58106_002918_Sideline_213,Helmet,759,12,528,11
58106_002918_Sideline_213,Helmet,818,15,519,14
58106_002918_Sideline_213,Helmet,820,12,239,17
58106_002918_Sideline_213,Helmet,834,13,248,13
58106_002918_Sideline_213,Helmet,854,14,177,14
58106_002918_Sideline_213,Helmet,880,11,181,10
58106_002918_Sideline_213,Helmet,885,10,162,17
58106_002918_Sideline_213,Helmet,891,12,203,11
58106_002918_Sideline_213,Helmet,898,12,189,12
58106_002918_Sideline_213,Helmet,900,12,208,14
58106_002918_Sideline_213,Helmet,911,8,251,9
58106_002918_Sideline_213,Helmet,915,9,238,11
58106_002918_Sideline_213,Helmet,916,8,256,9
58106_002918_Sideline_213,Helmet,927,11,218,15
58106_002918_Sideline_213,Helmet,929,10,242,10
58106_002918_Sideline_213,Helmet,951,12,219,15
58106_002918_Sideline_213,Helmet,955,11,243,14
58106_002918_Sideline_213,Helmet,956,11,239,7
58106_002918_Sideline_213,Helmet,1261,14,171,14
58106_002918_Sideline_214,Helmet,233,14,302,13
58106_002918_Sideline_214,Helmet,680,13,330,14
58106_002918_Sideline_214,Helmet,717,14,319,13
58106_002918_Sideline_214,Helmet,756,14,529,12
58106_002918_Sideline_214,Helmet,818,12,238,16
58106_002918_Sideline_214,Helmet,818,14,519,14
58106_002918_Sideline_214,Helmet,832,13,247,14
58106_002918_Sideline_214,Helmet,852,14,177,14
58106_002918_Sideline_214,Helmet,878,11,181,10
58106_002918_Sideline_214,Helmet,886,10,162,17
58106_002918_Sideline_214,Helmet,890,12,201,11
58106_002918_Sideline_214,Helmet,897,12,188,12
58106_002918_Sideline_214,Helmet,901,10,208,13
58106_002918_Sideline_214,Helmet,909,6,251,10
58106_002918_Sideline_214,Helmet,911,12,239,11
58106_002918_Sideline_214,Helmet,915,9,255,9
58106_002918_Sideline_214,Helmet,927,10,241,10
58106_002918_Sideline_214,Helmet,927,12,218,15
58106_002918_Sideline_214,Helmet,950,12,218,15
58106_002918_Sideline_214,Helmet,950,14,239,7
58106_002918_Sideline_214,Helmet,952,11,244,14
58106_002918_Sideline_214,Helmet,1260,14,170,15
58106_002918_Sideline_215,Helmet,235,13,299,14
58106_002918_Sideline_215,Helmet,678,12,329,14
58106_002918_Sideline_215,Helmet,714,14,319,13
58106_002918_Sideline_215,Helmet,753,12,530,11
58106_002918_Sideline_215,Helmet,816,13,237,16
58106_002918_Sideline_215,Helmet,816,14,519,13
58106_002918_Sideline_215,Helmet,832,13,248,12
58106_002918_Sideline_215,Helmet,850,14,178,12
58106_002918_Sideline_215,Helmet,876,11,180,10
58106_002918_Sideline_215,Helmet,886,10,162,17
58106_002918_Sideline_215,Helmet,890,12,201,11
58106_002918_Sideline_215,Helmet,896,12,187,12
58106_002918_Sideline_215,Helmet,901,11,207,13
58106_002918_Sideline_215,Helmet,908,8,252,8
58106_002918_Sideline_215,Helmet,909,12,239,11
58106_002918_Sideline_215,Helmet,914,8,254,9
58106_002918_Sideline_215,Helmet,925,10,241,10
58106_002918_Sideline_215,Helmet,927,11,218,16
58106_002918_Sideline_215,Helmet,950,11,246,13
58106_002918_Sideline_215,Helmet,950,12,219,15
58106_002918_Sideline_215,Helmet,951,11,239,8
58106_002918_Sideline_215,Helmet,1259,13,170,15
58106_002918_Sideline_216,Helmet,236,13,298,14
58106_002918_Sideline_216,Helmet,676,12,328,14
58106_002918_Sideline_216,Helmet,711,14,318,13
58106_002918_Sideline_216,Helmet,751,13,530,12
58106_002918_Sideline_216,Helmet,814,13,236,15
58106_002918_Sideline_216,Helmet,814,15,519,15
58106_002918_Sideline_216,Helmet,830,14,246,13
58106_002918_Sideline_216,Helmet,848,14,177,12
58106_002918_Sideline_216,Helmet,873,11,179,11
58106_002918_Sideline_216,Helmet,886,10,162,13
58106_002918_Sideline_216,Helmet,890,12,200,11
58106_002918_Sideline_216,Helmet,896,12,187,12
58106_002918_Sideline_216,Helmet,901,11,207,13
58106_002918_Sideline_216,Helmet,906,8,252,8
58106_002918_Sideline_216,Helmet,907,12,239,9
58106_002918_Sideline_216,Helmet,913,9,252,9
58106_002918_Sideline_216,Helmet,924,10,242,10
58106_002918_Sideline_216,Helmet,927,11,218,15
58106_002918_Sideline_216,Helmet,947,11,246,13
58106_002918_Sideline_216,Helmet,949,11,238,10
58106_002918_Sideline_216,Helmet,949,12,219,15
58106_002918_Sideline_216,Helmet,1258,13,170,15
58106_002918_Sideline_217,Helmet,237,13,297,14
58106_002918_Sideline_217,Helmet,675,13,327,14
58106_002918_Sideline_217,Helmet,708,14,319,13
58106_002918_Sideline_217,Helmet,748,12,531,11
58106_002918_Sideline_217,Helmet,812,14,235,16
58106_002918_Sideline_217,Helmet,813,15,520,14
58106_002918_Sideline_217,Helmet,829,14,245,13
58106_002918_Sideline_217,Helmet,847,13,177,12
58106_002918_Sideline_217,Helmet,871,11,178,10
58106_002918_Sideline_217,Helmet,887,10,162,14
58106_002918_Sideline_217,Helmet,890,12,200,11
58106_002918_Sideline_217,Helmet,895,11,187,12
58106_002918_Sideline_217,Helmet,901,11,205,14
58106_002918_Sideline_217,Helmet,904,7,252,8
58106_002918_Sideline_217,Helmet,906,12,239,9
58106_002918_Sideline_217,Helmet,911,9,251,9
58106_002918_Sideline_217,Helmet,921,10,242,10
58106_002918_Sideline_217,Helmet,927,11,217,16
58106_002918_Sideline_217,Helmet,945,11,247,12
58106_002918_Sideline_217,Helmet,945,14,237,11
58106_002918_Sideline_217,Helmet,948,12,219,15
58106_002918_Sideline_217,Helmet,1256,13,170,14
58106_002918_Sideline_218,Helmet,239,13,296,14
58106_002918_Sideline_218,Helmet,673,13,326,14
58106_002918_Sideline_218,Helmet,705,14,319,13
58106_002918_Sideline_218,Helmet,746,12,532,11
58106_002918_Sideline_218,Helmet,810,15,520,15
58106_002918_Sideline_218,Helmet,812,13,235,15
58106_002918_Sideline_218,Helmet,828,14,245,12
58106_002918_Sideline_218,Helmet,844,13,177,12
58106_002918_Sideline_218,Helmet,869,11,179,10
58106_002918_Sideline_218,Helmet,886,11,163,13
58106_002918_Sideline_218,Helmet,890,12,200,11
58106_002918_Sideline_218,Helmet,894,11,186,12
58106_002918_Sideline_218,Helmet,900,11,205,14
58106_002918_Sideline_218,Helmet,903,7,250,8
58106_002918_Sideline_218,Helmet,903,12,238,9
58106_002918_Sideline_218,Helmet,911,9,250,9
58106_002918_Sideline_218,Helmet,921,8,242,10
58106_002918_Sideline_218,Helmet,926,10,217,14
58106_002918_Sideline_218,Helmet,941,12,248,13
58106_002918_Sideline_218,Helmet,943,14,238,10
58106_002918_Sideline_218,Helmet,948,12,219,15
58106_002918_Sideline_218,Helmet,1255,13,170,14
58106_002918_Sideline_219,Helmet,240,15,296,13
58106_002918_Sideline_219,Helmet,672,13,324,14
58106_002918_Sideline_219,Helmet,702,14,319,13
58106_002918_Sideline_219,Helmet,742,14,533,11
58106_002918_Sideline_219,Helmet,809,14,234,16
58106_002918_Sideline_219,Helmet,809,15,520,15
58106_002918_Sideline_219,Helmet,828,13,244,12
58106_002918_Sideline_219,Helmet,843,13,176,12
58106_002918_Sideline_219,Helmet,867,11,177,11
58106_002918_Sideline_219,Helmet,887,11,163,14
58106_002918_Sideline_219,Helmet,889,12,200,10
58106_002918_Sideline_219,Helmet,893,12,185,12
58106_002918_Sideline_219,Helmet,899,11,204,12
58106_002918_Sideline_219,Helmet,902,6,250,8
58106_002918_Sideline_219,Helmet,904,12,237,9
58106_002918_Sideline_219,Helmet,911,9,250,9
58106_002918_Sideline_219,Helmet,919,8,243,9
58106_002918_Sideline_219,Helmet,925,11,216,14
58106_002918_Sideline_219,Helmet,939,12,248,13
58106_002918_Sideline_219,Helmet,942,12,238,10
58106_002918_Sideline_219,Helmet,947,12,219,15
58106_002918_Sideline_219,Helmet,1253,13,169,14
58106_002918_Sideline_220,Helmet,241,15,295,13
58106_002918_Sideline_220,Helmet,671,12,324,14
58106_002918_Sideline_220,Helmet,699,14,319,13
58106_002918_Sideline_220,Helmet,740,12,532,12
58106_002918_Sideline_220,Helmet,808,14,234,16
58106_002918_Sideline_220,Helmet,808,15,521,15
58106_002918_Sideline_220,Helmet,827,13,243,13
58106_002918_Sideline_220,Helmet,841,13,176,12
58106_002918_Sideline_220,Helmet,865,11,177,11
58106_002918_Sideline_220,Helmet,887,10,163,17
58106_002918_Sideline_220,Helmet,891,8,199,8
58106_002918_Sideline_220,Helmet,892,12,185,12
58106_002918_Sideline_220,Helmet,898,11,204,11
58106_002918_Sideline_220,Helmet,901,8,250,7
58106_002918_Sideline_220,Helmet,902,12,238,9
58106_002918_Sideline_220,Helmet,909,9,249,9
58106_002918_Sideline_220,Helmet,917,8,241,9
58106_002918_Sideline_220,Helmet,925,10,216,14
58106_002918_Sideline_220,Helmet,937,12,249,13
58106_002918_Sideline_220,Helmet,942,12,238,10
58106_002918_Sideline_220,Helmet,945,12,219,15
58106_002918_Sideline_220,Helmet,1252,13,169,14
58106_002918_Sideline_221,Helmet,242,14,295,13
58106_002918_Sideline_221,Helmet,669,12,322,14
58106_002918_Sideline_221,Helmet,696,14,320,13
58106_002918_Sideline_221,Helmet,737,12,532,13
58106_002918_Sideline_221,Helmet,806,14,234,16
58106_002918_Sideline_221,Helmet,806,15,523,14
58106_002918_Sideline_221,Helmet,826,13,242,14
58106_002918_Sideline_221,Helmet,838,14,176,12
58106_002918_Sideline_221,Helmet,863,11,177,11
58106_002918_Sideline_221,Helmet,888,10,163,17
58106_002918_Sideline_221,Helmet,891,8,199,8
58106_002918_Sideline_221,Helmet,892,11,184,12
58106_002918_Sideline_221,Helmet,897,11,204,11
58106_002918_Sideline_221,Helmet,898,12,236,9
58106_002918_Sideline_221,Helmet,900,8,249,7
58106_002918_Sideline_221,Helmet,909,9,249,9
58106_002918_Sideline_221,Helmet,916,8,240,9
58106_002918_Sideline_221,Helmet,923,11,215,15
58106_002918_Sideline_221,Helmet,934,12,250,12
58106_002918_Sideline_221,Helmet,942,10,239,10
58106_002918_Sideline_221,Helmet,944,12,219,14
58106_002918_Sideline_221,Helmet,1250,13,168,14
58106_002918_Sideline_222,Helmet,243,14,294,13
58106_002918_Sideline_222,Helmet,668,12,322,14
58106_002918_Sideline_222,Helmet,694,13,320,13
58106_002918_Sideline_222,Helmet,734,13,533,11
58106_002918_Sideline_222,Helmet,805,13,523,15
58106_002918_Sideline_222,Helmet,805,14,234,15
58106_002918_Sideline_222,Helmet,824,14,242,14
58106_002918_Sideline_222,Helmet,836,14,175,12
58106_002918_Sideline_222,Helmet,860,11,177,11
58106_002918_Sideline_222,Helmet,888,10,164,17
58106_002918_Sideline_222,Helmet,891,11,183,12
58106_002918_Sideline_222,Helmet,896,11,206,9
58106_002918_Sideline_222,Helmet,897,12,236,9
58106_002918_Sideline_222,Helmet,899,7,249,7
58106_002918_Sideline_222,Helmet,908,9,248,9
58106_002918_Sideline_222,Helmet,914,8,241,9
58106_002918_Sideline_222,Helmet,923,10,214,16
58106_002918_Sideline_222,Helmet,932,12,249,13
58106_002918_Sideline_222,Helmet,940,9,239,9
58106_002918_Sideline_222,Helmet,943,12,219,14
58106_002918_Sideline_222,Helmet,1248,14,168,15
58106_002918_Sideline_223,Helmet,244,14,295,13
58106_002918_Sideline_223,Helmet,666,12,321,14
58106_002918_Sideline_223,Helmet,690,14,320,13
58106_002918_Sideline_223,Helmet,731,13,533,12
58106_002918_Sideline_223,Helmet,803,13,523,15
58106_002918_Sideline_223,Helmet,804,13,234,16
58106_002918_Sideline_223,Helmet,823,14,241,13
58106_002918_Sideline_223,Helmet,834,13,175,12
58106_002918_Sideline_223,Helmet,858,11,176,11
58106_002918_Sideline_223,Helmet,888,11,163,18
58106_002918_Sideline_223,Helmet,889,12,183,12
58106_002918_Sideline_223,Helmet,894,12,235,14
58106_002918_Sideline_223,Helmet,895,10,206,9
58106_002918_Sideline_223,Helmet,898,8,249,7
58106_002918_Sideline_223,Helmet,907,9,248,9
58106_002918_Sideline_223,Helmet,912,8,240,9
58106_002918_Sideline_223,Helmet,921,11,214,15
58106_002918_Sideline_223,Helmet,928,12,249,13
58106_002918_Sideline_223,Helmet,938,9,240,9
58106_002918_Sideline_223,Helmet,943,12,219,14
58106_002918_Sideline_223,Helmet,1247,14,168,14
58106_002918_Sideline_224,Helmet,245,14,293,13
58106_002918_Sideline_224,Helmet,664,12,321,14
58106_002918_Sideline_224,Helmet,687,14,320,13
58106_002918_Sideline_224,Helmet,728,13,532,12
58106_002918_Sideline_224,Helmet,801,15,523,15
58106_002918_Sideline_224,Helmet,803,14,234,17
58106_002918_Sideline_224,Helmet,822,13,241,13
58106_002918_Sideline_224,Helmet,832,13,173,13
58106_002918_Sideline_224,Helmet,856,11,176,11
58106_002918_Sideline_224,Helmet,888,11,163,18
58106_002918_Sideline_224,Helmet,888,12,183,12
58106_002918_Sideline_224,Helmet,892,12,234,14
58106_002918_Sideline_224,Helmet,895,10,206,9
58106_002918_Sideline_224,Helmet,896,7,249,8
58106_002918_Sideline_224,Helmet,906,9,248,9
58106_002918_Sideline_224,Helmet,910,8,239,9
58106_002918_Sideline_224,Helmet,920,11,214,15
58106_002918_Sideline_224,Helmet,926,12,249,13
58106_002918_Sideline_224,Helmet,935,9,240,9
58106_002918_Sideline_224,Helmet,942,12,220,14
58106_002918_Sideline_224,Helmet,1245,14,168,13
58106_002918_Sideline_225,Helmet,246,14,292,13
58106_002918_Sideline_225,Helmet,663,10,320,14
58106_002918_Sideline_225,Helmet,684,13,320,13
58106_002918_Sideline_225,Helmet,726,12,531,14
58106_002918_Sideline_225,Helmet,799,15,523,15
58106_002918_Sideline_225,Helmet,801,14,233,19
58106_002918_Sideline_225,Helmet,820,14,241,13
58106_002918_Sideline_225,Helmet,830,14,174,13
58106_002918_Sideline_225,Helmet,853,12,175,11
58106_002918_Sideline_225,Helmet,887,12,182,12
58106_002918_Sideline_225,Helmet,888,11,163,18
58106_002918_Sideline_225,Helmet,889,12,233,14
58106_002918_Sideline_225,Helmet,894,10,206,9
58106_002918_Sideline_225,Helmet,897,7,249,8
58106_002918_Sideline_225,Helmet,906,9,248,9
58106_002918_Sideline_225,Helmet,908,8,240,7
58106_002918_Sideline_225,Helmet,919,11,213,16
58106_002918_Sideline_225,Helmet,922,13,249,13
58106_002918_Sideline_225,Helmet,934,9,240,9
58106_002918_Sideline_225,Helmet,941,11,220,14
58106_002918_Sideline_225,Helmet,1243,14,168,13
58106_002918_Sideline_226,Helmet,246,14,291,14
58106_002918_Sideline_226,Helmet,661,11,320,14
58106_002918_Sideline_226,Helmet,679,14,319,13
58106_002918_Sideline_226,Helmet,723,13,531,13
58106_002918_Sideline_226,Helmet,798,13,523,15
58106_002918_Sideline_226,Helmet,800,12,233,14
58106_002918_Sideline_226,Helmet,821,12,239,14
58106_002918_Sideline_226,Helmet,828,14,173,13
58106_002918_Sideline_226,Helmet,852,12,175,11
58106_002918_Sideline_226,Helmet,886,12,183,11
58106_002918_Sideline_226,Helmet,888,10,232,14
58106_002918_Sideline_226,Helmet,889,11,164,18
58106_002918_Sideline_226,Helmet,894,12,206,9
58106_002918_Sideline_226,Helmet,897,7,248,9
58106_002918_Sideline_226,Helmet,904,9,248,9
58106_002918_Sideline_226,Helmet,906,8,238,7
58106_002918_Sideline_226,Helmet,917,12,214,15
58106_002918_Sideline_226,Helmet,920,13,250,13
58106_002918_Sideline_226,Helmet,933,9,240,9
58106_002918_Sideline_226,Helmet,940,11,219,14
58106_002918_Sideline_226,Helmet,1242,14,167,13
58106_002918_Sideline_227,Helmet,246,14,291,14
58106_002918_Sideline_227,Helmet,658,11,320,14
58106_002918_Sideline_227,Helmet,676,12,318,13
58106_002918_Sideline_227,Helmet,720,13,531,13
58106_002918_Sideline_227,Helmet,797,12,524,15
58106_002918_Sideline_227,Helmet,799,14,232,17
58106_002918_Sideline_227,Helmet,820,13,239,14
58106_002918_Sideline_227,Helmet,827,14,170,15
58106_002918_Sideline_227,Helmet,850,12,174,11
58106_002918_Sideline_227,Helmet,885,10,231,14
58106_002918_Sideline_227,Helmet,886,11,182,12
58106_002918_Sideline_227,Helmet,890,11,163,18
58106_002918_Sideline_227,Helmet,894,12,206,9
58106_002918_Sideline_227,Helmet,897,6,248,9
58106_002918_Sideline_227,Helmet,905,8,238,7
58106_002918_Sideline_227,Helmet,905,9,248,9
58106_002918_Sideline_227,Helmet,916,12,213,15
58106_002918_Sideline_227,Helmet,917,12,250,12
58106_002918_Sideline_227,Helmet,931,10,240,10
58106_002918_Sideline_227,Helmet,940,11,220,14
58106_002918_Sideline_227,Helmet,1243,13,166,15
58106_002918_Sideline_228,Helmet,245,14,289,14
58106_002918_Sideline_228,Helmet,655,11,320,13
58106_002918_Sideline_228,Helmet,672,13,318,13
58106_002918_Sideline_228,Helmet,718,12,531,13
58106_002918_Sideline_228,Helmet,796,12,524,14
58106_002918_Sideline_228,Helmet,799,14,232,18
58106_002918_Sideline_228,Helmet,820,12,239,12
58106_002918_Sideline_228,Helmet,826,14,170,14
58106_002918_Sideline_228,Helmet,848,12,172,11
58106_002918_Sideline_228,Helmet,884,10,229,14
58106_002918_Sideline_228,Helmet,886,11,180,12
58106_002918_Sideline_228,Helmet,892,11,162,18
58106_002918_Sideline_228,Helmet,894,13,205,9
58106_002918_Sideline_228,Helmet,898,6,247,9
58106_002918_Sideline_228,Helmet,904,8,238,7
58106_002918_Sideline_228,Helmet,905,9,248,9
58106_002918_Sideline_228,Helmet,915,12,249,12
58106_002918_Sideline_228,Helmet,916,10,211,15
58106_002918_Sideline_228,Helmet,930,9,240,10
58106_002918_Sideline_228,Helmet,940,11,219,14
58106_002918_Sideline_228,Helmet,1244,13,165,15
58106_002918_Sideline_229,Helmet,242,14,288,14
58106_002918_Sideline_229,Helmet,651,12,320,13
58106_002918_Sideline_229,Helmet,668,13,317,13
58106_002918_Sideline_229,Helmet,715,13,531,13
58106_002918_Sideline_229,Helmet,795,12,526,14
58106_002918_Sideline_229,Helmet,798,13,232,17
58106_002918_Sideline_229,Helmet,818,14,238,12
58106_002918_Sideline_229,Helmet,824,14,168,15
58106_002918_Sideline_229,Helmet,847,12,171,11
58106_002918_Sideline_229,Helmet,881,10,229,14
58106_002918_Sideline_229,Helmet,885,11,178,12
58106_002918_Sideline_229,Helmet,893,11,161,18
58106_002918_Sideline_229,Helmet,895,13,204,10
58106_002918_Sideline_229,Helmet,898,5,246,9
58106_002918_Sideline_229,Helmet,903,9,236,9
58106_002918_Sideline_229,Helmet,904,9,248,9
58106_002918_Sideline_229,Helmet,914,12,249,12
58106_002918_Sideline_229,Helmet,916,10,211,15
58106_002918_Sideline_229,Helmet,929,9,239,12
58106_002918_Sideline_229,Helmet,941,11,219,14
58106_002918_Sideline_229,Helmet,1246,13,163,15
58106_002918_Sideline_230,Helmet,241,14,287,14
58106_002918_Sideline_230,Helmet,646,11,320,13
58106_002918_Sideline_230,Helmet,666,13,316,13
58106_002918_Sideline_230,Helmet,712,13,531,12
58106_002918_Sideline_230,Helmet,794,12,526,14
58106_002918_Sideline_230,Helmet,797,15,232,15
58106_002918_Sideline_230,Helmet,817,15,239,12
58106_002918_Sideline_230,Helmet,822,14,167,14
58106_002918_Sideline_230,Helmet,845,13,169,11
58106_002918_Sideline_230,Helmet,879,12,226,16
58106_002918_Sideline_230,Helmet,884,12,177,12
58106_002918_Sideline_230,Helmet,894,11,160,18
58106_002918_Sideline_230,Helmet,895,13,202,13
58106_002918_Sideline_230,Helmet,897,7,246,9
58106_002918_Sideline_230,Helmet,903,9,235,9
58106_002918_Sideline_230,Helmet,904,9,248,9
58106_002918_Sideline_230,Helmet,913,12,249,12
58106_002918_Sideline_230,Helmet,915,12,211,16
58106_002918_Sideline_230,Helmet,928,9,240,11
58106_002918_Sideline_230,Helmet,941,11,218,14
58106_002918_Sideline_230,Helmet,1246,14,162,15
58106_002918_Sideline_231,Helmet,240,14,286,14
58106_002918_Sideline_231,Helmet,643,11,321,13
58106_002918_Sideline_231,Helmet,663,11,314,13
58106_002918_Sideline_231,Helmet,709,13,531,13
58106_002918_Sideline_231,Helmet,793,12,526,14
58106_002918_Sideline_231,Helmet,796,13,231,14
58106_002918_Sideline_231,Helmet,818,12,238,12
58106_002918_Sideline_231,Helmet,821,14,166,14
58106_002918_Sideline_231,Helmet,844,13,167,11
58106_002918_Sideline_231,Helmet,879,9,229,13
58106_002918_Sideline_231,Helmet,885,11,177,12
58106_002918_Sideline_231,Helmet,895,11,159,18
58106_002918_Sideline_231,Helmet,895,13,202,13
58106_002918_Sideline_231,Helmet,896,9,245,10
58106_002918_Sideline_231,Helmet,901,9,234,9
58106_002918_Sideline_231,Helmet,903,9,248,9
58106_002918_Sideline_231,Helmet,912,10,249,11
58106_002918_Sideline_231,Helmet,914,11,210,17
58106_002918_Sideline_231,Helmet,926,10,240,11
58106_002918_Sideline_231,Helmet,941,11,217,14
58106_002918_Sideline_231,Helmet,1246,14,161,15
58106_002918_Sideline_232,Helmet,238,14,284,14
58106_002918_Sideline_232,Helmet,638,11,321,13
58106_002918_Sideline_232,Helmet,660,12,312,13
58106_002918_Sideline_232,Helmet,706,13,531,13
58106_002918_Sideline_232,Helmet,791,13,527,13
58106_002918_Sideline_232,Helmet,795,14,231,15
58106_002918_Sideline_232,Helmet,816,14,236,14
58106_002918_Sideline_232,Helmet,819,14,164,14
58106_002918_Sideline_232,Helmet,842,13,165,11
58106_002918_Sideline_232,Helmet,877,10,229,13
58106_002918_Sideline_232,Helmet,884,11,175,13
58106_002918_Sideline_232,Helmet,895,14,201,13
58106_002918_Sideline_232,Helmet,896,9,243,11
58106_002918_Sideline_232,Helmet,896,11,157,18
58106_002918_Sideline_232,Helmet,902,9,233,9
58106_002918_Sideline_232,Helmet,903,9,248,9
58106_002918_Sideline_232,Helmet,912,8,252,7
58106_002918_Sideline_232,Helmet,914,11,210,17
58106_002918_Sideline_232,Helmet,929,6,241,10
58106_002918_Sideline_232,Helmet,942,10,216,14
58106_002918_Sideline_232,Helmet,1247,13,160,15
58106_002918_Sideline_233,Helmet,236,14,282,15
58106_002918_Sideline_233,Helmet,635,11,322,13
58106_002918_Sideline_233,Helmet,656,13,310,13
58106_002918_Sideline_233,Helmet,701,14,532,11
58106_002918_Sideline_233,Helmet,790,14,527,14
58106_002918_Sideline_233,Helmet,794,14,230,15
58106_002918_Sideline_233,Helmet,815,13,237,12
58106_002918_Sideline_233,Helmet,817,14,163,14
58106_002918_Sideline_233,Helmet,841,13,164,11
58106_002918_Sideline_233,Helmet,876,10,228,13
58106_002918_Sideline_233,Helmet,884,11,173,13
58106_002918_Sideline_233,Helmet,896,11,155,18
58106_002918_Sideline_233,Helmet,896,12,200,13
58106_002918_Sideline_233,Helmet,897,7,243,9
58106_002918_Sideline_233,Helmet,901,10,232,9
58106_002918_Sideline_233,Helmet,902,8,249,10
58106_002918_Sideline_233,Helmet,911,9,251,8
58106_002918_Sideline_233,Helmet,913,11,210,17
58106_002918_Sideline_233,Helmet,927,6,242,9
58106_002918_Sideline_233,Helmet,942,10,215,14
58106_002918_Sideline_233,Helmet,1248,13,158,16
58106_002918_Sideline_234,Helmet,234,14,280,15
58106_002918_Sideline_234,Helmet,630,11,324,13
58106_002918_Sideline_234,Helmet,653,13,308,13
58106_002918_Sideline_234,Helmet,698,14,532,12
58106_002918_Sideline_234,Helmet,789,13,528,13
58106_002918_Sideline_234,Helmet,793,13,229,15
58106_002918_Sideline_234,Helmet,814,14,237,12
58106_002918_Sideline_234,Helmet,815,14,161,14
58106_002918_Sideline_234,Helmet,838,13,162,11
58106_002918_Sideline_234,Helmet,874,10,227,13
58106_002918_Sideline_234,Helmet,883,12,172,13
58106_002918_Sideline_234,Helmet,895,10,240,10
58106_002918_Sideline_234,Helmet,896,12,199,13
58106_002918_Sideline_234,Helmet,897,11,152,18
58106_002918_Sideline_234,Helmet,901,8,249,10
58106_002918_Sideline_234,Helmet,901,9,231,9
58106_002918_Sideline_234,Helmet,911,7,250,9
58106_002918_Sideline_234,Helmet,913,11,211,16
